Row ID;Order ID;Order Date;Ship Date;Delivery Duration;Ship Mode;Customer ID;Customer Name;Segment;Country;City;State;Postal Code;Region;Product ID;Category;Sub-Category;Product Name;Sales;Quantity;Discount;Discount Value;Profit;COGS
2100;CA-2017-124401;7/09/2017;12/09/2017;5;Standard Class;RD-19900;Ruben Dartt;Consumer;United States;Portland;Oregon;97206;West;TEC-AC-10002926;Technology;Accessories;Logitech Wireless Marathon Mouse M705;279,944;7;0,2;-55,9888;80,4839;-143,4713
3894;US-2016-144547;10/11/2016;14/11/2016;4;Standard Class;MS-17770;Maxwell Schwartz;Consumer;United States;Houston;Texas;77036;Central;TEC-AC-10004901;Technology;Accessories;Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver ;279,944;7;0,2;-55,9888;48,9902;-174,965
4784;US-2017-147984;28/01/2017;1/02/2017;4;Standard Class;GB-14575;Giulietta Baptist;Consumer;United States;Wichita;Kansas;67212;Central;OFF-PA-10000806;Office Supplies;Paper;Xerox 1934;279,9;5;0;0;137,151;-142,749
1118;CA-2015-142755;4/09/2015;8/09/2015;4;Standard Class;CS-12355;Christine Sundaresam;Consumer;United States;Roswell;Georgia;30076;South;OFF-PA-10001970;Office Supplies;Paper;Xerox 1908;279,9;5;0;0;137,151;-142,749
6509;CA-2017-102197;20/12/2017;26/12/2017;6;Standard Class;DK-13150;David Kendrick;Corporate;United States;New York City;New York;10009;East;OFF-PA-10001970;Office Supplies;Paper;Xerox 1908;279,9;5;0;0;137,151;-142,749
6500;CA-2015-103135;24/07/2015;28/07/2015;4;Standard Class;SS-20515;Shirley Schmidt;Home Office;United States;Louisville;Kentucky;40214;South;TEC-AC-10003289;Technology;Accessories;Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard;279,86;14;0;0;64,3678;-215,4922
6629;CA-2015-135489;19/09/2015;22/09/2015;3;Second Class;GW-14605;Giulietta Weimer;Consumer;United States;New York City;New York;10024;East;TEC-PH-10000011;Technology;Phones;PureGear Roll-On Screen Protector;279,86;14;0;0;134,3328;-145,5272
5355;CA-2014-113768;13/05/2014;19/05/2014;6;Standard Class;AH-10030;Aaron Hawkins;Corporate;United States;Los Angeles;California;90004;West;FUR-CH-10002439;Furniture;Chairs;Iceberg Nesting Folding Chair, 19w x 6d x 43h;279,456;6;0,2;-55,8912;20,9592;-202,6056
3468;US-2015-147242;10/09/2015;14/09/2015;4;Standard Class;EH-13765;Edward Hooks;Corporate;United States;Revere;Massachusetts;2151;East;OFF-PA-10003039;Office Supplies;Paper;Xerox 1960;278,82;9;0;0;125,469;-153,351
1281;CA-2016-160815;5/09/2016;6/09/2016;1;First Class;TR-21325;Toby Ritter;Consumer;United States;Cedar Rapids;Iowa;52402;Central;TEC-PH-10003505;Technology;Phones;Geemarc AmpliPOWER60;278,4;3;0;0;80,736;-197,664
8180;CA-2015-112767;2/08/2015;6/08/2015;4;Standard Class;DK-12985;Darren Koutras;Consumer;United States;Springfield;Oregon;97477;West;FUR-TA-10003469;Furniture;Tables;Balt Split Level Computer Training Table;277,5;4;0,5;-138,75;-188,7;-327,45
3604;CA-2017-112956;21/08/2017;27/08/2017;6;Standard Class;TH-21550;Tracy Hopkins;Home Office;United States;Columbia;Maryland;21044;East;OFF-PA-10000357;Office Supplies;Paper;Xerox 1888;277,4;5;0;0;133,152;-144,248
2333;CA-2017-169285;21/03/2017;25/03/2017;4;Standard Class;RW-19690;Robert Waldorf;Consumer;United States;Lafayette;Indiana;47905;Central;OFF-PA-10004071;Office Supplies;Paper;Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box;277,4;5;0;0;133,152;-144,248
7097;CA-2016-101980;19/08/2016;20/08/2016;1;First Class;RP-19390;Resi Pölking;Consumer;United States;New York City;New York;10009;East;OFF-BI-10004318;Office Supplies;Binders;Ibico EB-19 Dual Function Manual Binding System;276,784;2;0,2;-55,3568;89,9548;-131,4724
8067;CA-2016-132997;7/11/2016;9/11/2016;2;First Class;LW-17215;Luke Weiss;Consumer;United States;Rochester;New York;14609;East;OFF-BI-10004318;Office Supplies;Binders;Ibico EB-19 Dual Function Manual Binding System;276,784;2;0,2;-55,3568;89,9548;-131,4724
9086;CA-2016-126102;10/09/2016;12/09/2016;2;Second Class;DV-13465;Dianna Vittorini;Consumer;United States;Los Angeles;California;90049;West;OFF-BI-10004318;Office Supplies;Binders;Ibico EB-19 Dual Function Manual Binding System;276,784;2;0,2;-55,3568;89,9548;-131,4724
9597;CA-2017-104619;24/01/2017;29/01/2017;5;Standard Class;KD-16495;Keith Dawkins;Corporate;United States;San Jose;California;95123;West;OFF-BI-10004318;Office Supplies;Binders;Ibico EB-19 Dual Function Manual Binding System;276,784;2;0,2;-55,3568;89,9548;-131,4724
4050;CA-2017-136350;24/06/2017;26/06/2017;2;Second Class;GA-14515;George Ashbrook;Consumer;United States;New York City;New York;10011;East;FUR-FU-10003601;Furniture;Furnishings;Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting;276,69;3;0;0;49,8042;-226,8858
7497;CA-2017-121048;14/07/2017;18/07/2017;4;Standard Class;TC-21295;Toby Carlisle;Consumer;United States;Westminster;California;92683;West;FUR-FU-10003601;Furniture;Furnishings;Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting;276,69;3;0;0;49,8042;-226,8858
8888;CA-2014-169642;27/07/2014;30/07/2014;3;Second Class;BB-10990;Barry Blumstein;Corporate;United States;Los Angeles;California;90036;West;OFF-ST-10002574;Office Supplies;Storage;SAFCO Commercial Wire Shelving, Black;276,28;2;0;0;0;-276,28
1976;CA-2014-110408;18/10/2014;20/10/2014;2;Second Class;AS-10225;Alan Schoenberger;Corporate;United States;Montgomery;Alabama;36116;South;OFF-ST-10001522;Office Supplies;Storage;Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h;275,97;3;0;0;11,0388;-264,9312
4728;CA-2014-119151;25/11/2014;29/11/2014;4;Second Class;MP-18175;Mike Pelletier;Home Office;United States;New York City;New York;10009;East;FUR-BO-10003159;Furniture;Bookcases;Sauder Camden County Collection Libraries, Planked Cherry Finish;275,952;3;0,2;-55,1904;-37,9434;-258,705
320;CA-2014-164973;4/11/2014;9/11/2014;5;Standard Class;NM-18445;Nathan Mautz;Home Office;United States;New York City;New York;10024;East;TEC-PH-10004093;Technology;Phones;Panasonic Kx-TS550;275,94;6;0;0;80,0226;-195,9174
167;CA-2014-139892;8/09/2014;12/09/2014;4;Standard Class;BM-11140;Becky Martin;Consumer;United States;San Antonio;Texas;78207;Central;OFF-ST-10000991;Office Supplies;Storage;Space Solutions HD Industrial Steel Shelving.;275,928;3;0,2;-55,1856;-58,6347;-279,3771
7155;US-2015-136749;25/12/2015;27/12/2015;2;Second Class;LH-16900;Lena Hernandez;Consumer;United States;Columbus;Georgia;31907;South;FUR-FU-10000747;Furniture;Furnishings;Tenex B1-RE Series Chair Mats for Low Pile Carpets;275,88;6;0;0;46,8996;-228,9804
2985;US-2014-112872;6/12/2014;11/12/2014;5;Second Class;RC-19960;Ryan Crowe;Consumer;United States;Springfield;Oregon;97477;West;FUR-TA-10003238;Furniture;Tables;"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables";275,49;1;0,5;-137,745;-170,8038;-308,5488
6755;CA-2016-154767;28/06/2016;30/06/2016;2;Second Class;BP-11155;Becky Pak;Consumer;United States;Paterson;New Jersey;7501;East;OFF-AP-10002311;Office Supplies;Appliances;Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter;275,24;4;0;0;121,1056;-154,1344
5690;CA-2015-119550;26/12/2015;31/12/2015;5;Standard Class;RB-19705;Roger Barcio;Home Office;United States;Houston;Texas;77070;Central;FUR-CH-10002044;Furniture;Chairs;Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum;275,058;3;0,3;-82,5174;-90,3762;-282,9168
6861;CA-2017-128965;17/04/2017;22/04/2017;5;Standard Class;PS-18760;Pamela Stobb;Consumer;United States;Los Angeles;California;90008;West;TEC-AC-10001383;Technology;Accessories;Logitech Wireless Touch Keyboard K400;274,89;11;0;0;46,7313;-228,1587
6141;CA-2017-121083;9/07/2017;15/07/2017;6;Standard Class;JF-15190;Jamie Frazer;Consumer;United States;Manchester;Connecticut;6040;East;OFF-PA-10001497;Office Supplies;Paper;Xerox 1914;274,8;5;0;0;134,652;-140,148
9783;CA-2015-149748;31/05/2015;2/06/2015;2;Second Class;EM-13825;Elizabeth Moffitt;Corporate;United States;Paterson;New Jersey;7501;East;OFF-PA-10002120;Office Supplies;Paper;Xerox 1889;274,8;5;0;0;134,652;-140,148
4043;CA-2014-110786;29/12/2014;2/01/2015;4;Standard Class;AJ-10795;Anthony Johnson;Corporate;United States;San Francisco;California;94110;West;OFF-LA-10001474;Office Supplies;Labels;Avery 477;274,77;9;0;0;126,3942;-148,3758
7221;CA-2017-154760;9/01/2017;13/01/2017;4;Standard Class;BP-11290;Beth Paige;Consumer;United States;Philadelphia;Pennsylvania;19140;East;OFF-BI-10004632;Office Supplies;Binders;Ibico Hi-Tech Manual Binding System;274,491;3;0,7;-192,1437;-228,7425;-311,0898
8432;CA-2017-155621;8/11/2017;13/11/2017;5;Standard Class;KN-16450;Kean Nguyen;Corporate;United States;Baltimore;Maryland;21215;East;FUR-FU-10003535;Furniture;Furnishings;Howard Miller Distant Time Traveler Alarm Clock;274,2;10;0;0;112,422;-161,778
8999;CA-2017-122763;20/03/2017;20/03/2017;0;Same Day;HG-14845;Harry Greene;Consumer;United States;Houston;Texas;77041;Central;OFF-PA-10002377;Office Supplies;Paper;Xerox 1916;274,064;7;0,2;-54,8128;102,774;-116,4772
5371;US-2017-136721;8/04/2017;12/04/2017;4;Standard Class;NH-18610;Nicole Hansen;Corporate;United States;Oak Park;Michigan;48237;Central;FUR-FU-10004665;Furniture;Furnishings;3M Polarizing Task Lamp with Clamp Arm, Light Gray;273,96;2;0;0;71,2296;-202,7304
8963;CA-2016-157280;5/11/2016;7/11/2016;2;First Class;LW-17125;Liz Willingham;Consumer;United States;Virginia Beach;Virginia;23464;South;FUR-FU-10004665;Furniture;Furnishings;3M Polarizing Task Lamp with Clamp Arm, Light Gray;273,96;2;0;0;71,2296;-202,7304
3781;CA-2014-149643;16/11/2014;20/11/2014;4;Standard Class;RH-19510;Rick Huthwaite;Home Office;United States;Manhattan;Kansas;66502;Central;TEC-PH-10000038;Technology;Phones;Jawbone MINI JAMBOX Wireless Bluetooth Speaker;273,96;2;0;0;10,9584;-263,0016
6711;CA-2016-149503;9/12/2016;12/12/2016;3;First Class;SP-20650;Stephanie Phelps;Corporate;United States;Stockton;California;95207;West;OFF-BI-10002133;Office Supplies;Binders;"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets";273,92;8;0,2;-54,784;99,296;-119,84
1912;CA-2017-121503;3/07/2017;6/07/2017;3;Second Class;FH-14275;Frank Hawley;Corporate;United States;Houston;Texas;77041;Central;OFF-PA-10001878;Office Supplies;Paper;Xerox 1891;273,896;7;0,2;-54,7792;92,4399;-126,6769
7271;CA-2016-123337;16/09/2016;22/09/2016;6;Standard Class;KD-16495;Keith Dawkins;Corporate;United States;San Jose;California;95123;West;FUR-BO-10001918;Furniture;Bookcases;Sauder Forest Hills Library with Doors, Woodland Oak Finish;273,666;2;0,15;-41,0499;-12,8784;-245,4945
9711;CA-2014-114251;5/11/2014;10/11/2014;5;Standard Class;MD-17350;Maribeth Dona;Consumer;United States;Philadelphia;Pennsylvania;19143;East;FUR-FU-10001468;Furniture;Furnishings;Tenex Antistatic Computer Chair Mats;273,568;2;0,2;-54,7136;-34,196;-253,0504
9956;CA-2015-141593;14/12/2015;16/12/2015;2;Second Class;DB-12970;Darren Budd;Corporate;United States;Los Angeles;California;90045;West;FUR-TA-10002622;Furniture;Tables;Bush Andora Conference Table, Maple/Graphite Gray Finish;273,568;2;0,2;-54,7136;10,2588;-208,5956
5629;CA-2017-148810;26/06/2017;1/07/2017;5;Standard Class;DR-12880;Dan Reichenbach;Corporate;United States;Miami;Florida;33180;South;FUR-CH-10001545;Furniture;Chairs;Hon Comfortask Task/Swivel Chairs;273,552;3;0,2;-54,7104;-13,6776;-232,5192
2426;US-2017-147669;25/12/2017;30/12/2017;5;Standard Class;SV-20935;Susan Vittorini;Consumer;United States;Fairfield;Ohio;45014;East;FUR-TA-10002645;Furniture;Tables;Hon Rectangular Conference Tables;273,06;2;0,4;-109,224;-104,673;-268,509
9370;CA-2017-113460;7/11/2017;9/11/2017;2;Second Class;KN-16390;Katherine Nockton;Corporate;United States;Clinton;Maryland;20735;East;FUR-CH-10000422;Furniture;Chairs;Global Highback Leather Tilter in Burgundy;272,97;3;0;0;43,6752;-229,2948
4675;CA-2016-133550;31/07/2016;6/08/2016;6;Standard Class;KL-16645;Ken Lonsdale;Consumer;United States;Detroit;Michigan;48205;Central;FUR-FU-10002918;Furniture;Furnishings;Eldon ClusterMat Chair Mat with Cordless Antistatic Protection;272,94;3;0;0;30,0234;-242,9166
6328;CA-2014-167927;20/01/2014;26/01/2014;6;Standard Class;XP-21865;Xylona Preis;Consumer;United States;Westland;Michigan;48185;Central;FUR-FU-10002918;Furniture;Furnishings;Eldon ClusterMat Chair Mat with Cordless Antistatic Protection;272,94;3;0;0;30,0234;-242,9166
1169;CA-2017-145226;8/12/2017;10/12/2017;2;Second Class;DL-13315;Delfina Latchford;Consumer;United States;New York City;New York;10035;East;OFF-ST-10004123;Office Supplies;Storage;Safco Industrial Wire Shelving System;272,94;3;0;0;0;-272,94
6761;CA-2017-100636;26/06/2017;30/06/2017;4;Standard Class;DO-13435;Denny Ordway;Consumer;United States;New York City;New York;10035;East;OFF-ST-10004123;Office Supplies;Storage;Safco Industrial Wire Shelving System;272,94;3;0;0;0;-272,94
1873;CA-2014-116932;21/07/2014;25/07/2014;4;Standard Class;ME-18010;Michelle Ellison;Corporate;United States;San Francisco;California;94122;West;FUR-TA-10004175;Furniture;Tables;"Hon 30"" x 60"" Table with Locking Drawer";272,848;1;0,2;-54,5696;27,2848;-190,9936
741;CA-2014-112326;4/01/2014;8/01/2014;4;Standard Class;PO-19195;Phillina Ober;Home Office;United States;Naperville;Illinois;60540;Central;OFF-ST-10002743;Office Supplies;Storage;SAFCO Boltless Steel Shelving;272,736;3;0,2;-54,5472;-64,7748;-282,9636
7864;CA-2015-143364;14/07/2015;19/07/2015;5;Second Class;TG-21310;Toby Gnade;Consumer;United States;Mesa;Arizona;85204;West;OFF-ST-10002743;Office Supplies;Storage;SAFCO Boltless Steel Shelving;272,736;3;0,2;-54,5472;-64,7748;-282,9636
6091;CA-2017-100111;20/09/2017;26/09/2017;6;Standard Class;SV-20365;Seth Vernon;Consumer;United States;New York City;New York;10035;East;FUR-CH-10003846;Furniture;Chairs;Hon Valutask Swivel Chairs;272,646;3;0,1;-27,2646;18,1764;-227,205
9883;CA-2014-153927;12/08/2014;13/08/2014;1;First Class;LL-16840;Lauren Leatherbury;Consumer;United States;Woodstock;Georgia;30188;South;TEC-AC-10000023;Technology;Accessories;Maxell 74 Minute CD-R Spindle, 50/Pack;272,61;13;0;0;98,1396;-174,4704
6052;CA-2015-153878;25/04/2015;30/04/2015;5;Standard Class;TS-21655;Trudy Schmidt;Consumer;United States;Milwaukee;Wisconsin;53209;Central;OFF-AP-10001205;Office Supplies;Appliances;Belkin 5 Outlet SurgeMaster Power Centers;272,4;5;0;0;76,272;-196,128
7898;CA-2017-128363;13/08/2017;18/08/2017;5;Standard Class;DC-12850;Dan Campbell;Consumer;United States;Memphis;Tennessee;38109;South;OFF-AP-10001563;Office Supplies;Appliances;Belkin Premiere Surge Master II 8-outlet surge protector;272,048;7;0,2;-54,4096;30,6054;-187,033
1932;CA-2016-152121;27/11/2016;29/11/2016;2;Second Class;CC-12670;Craig Carreira;Consumer;United States;Scottsdale;Arizona;85254;West;TEC-PH-10002483;Technology;Phones;Motorola Moto X;271,992;1;0,2;-54,3984;23,7993;-193,7943
3412;CA-2016-100244;20/09/2016;24/09/2016;4;Standard Class;GM-14695;Greg Maxwell;Corporate;United States;San Francisco;California;94122;West;OFF-BI-10003656;Office Supplies;Binders;Fellowes PB200 Plastic Comb Binding Machine;271,984;2;0,2;-54,3968;88,3948;-129,1924
8788;CA-2017-145765;28/05/2017;2/06/2017;5;Standard Class;CM-11815;Candace McMahon;Corporate;United States;Phoenix;Arizona;85023;West;TEC-AC-10000844;Technology;Accessories;Logitech Gaming G510s - Keyboard;271,968;4;0,2;-54,3936;54,3936;-163,1808
1206;CA-2017-133235;1/08/2017;4/08/2017;3;First Class;LH-16750;Larry Hughes;Consumer;United States;Charlotte;North Carolina;28205;South;TEC-PH-10002660;Technology;Phones;Nortel Networks T7316 E Nt8 B27;271,96;5;0,2;-54,392;16,9975;-200,5705
6585;CA-2017-104731;21/07/2017;27/07/2017;6;Standard Class;AM-10705;Anne McFarland;Consumer;United States;Salem;Virginia;24153;South;TEC-PH-10002660;Technology;Phones;Nortel Networks T7316 E Nt8 B27;271,96;4;0;0;67,99;-203,97
9974;US-2016-103674;6/12/2016;10/12/2016;4;Standard Class;AP-10720;Anne Pryor;Home Office;United States;Los Angeles;California;90032;West;TEC-PH-10004080;Technology;Phones;Avaya 5410 Digital phone;271,96;5;0,2;-54,392;27,196;-190,372
8004;CA-2014-143210;1/12/2014;3/12/2014;2;First Class;AA-10645;Anna Andreadi;Consumer;United States;Lowell;Massachusetts;1852;East;TEC-PH-10004434;Technology;Phones;Cisco IP Phone 7961G VoIP phone - Dark gray;271,9;2;0;0;78,851;-193,049
3420;CA-2015-150791;6/09/2015;13/09/2015;7;Standard Class;CC-12430;Chuck Clark;Home Office;United States;New York City;New York;10024;East;FUR-CH-10000665;Furniture;Chairs;Global Airflow Leather Mesh Back Chair, Black;271,764;2;0,1;-27,1764;60,392;-184,1956
8972;CA-2017-122308;24/03/2017;28/03/2017;4;Standard Class;MV-17485;Mark Van Huff;Consumer;United States;New York City;New York;10011;East;FUR-CH-10000665;Furniture;Chairs;Global Airflow Leather Mesh Back Chair, Black;271,764;2;0,1;-27,1764;60,392;-184,1956
3315;CA-2017-169978;24/12/2017;28/12/2017;4;Standard Class;HG-15025;Hunter Glantz;Consumer;United States;Oceanside;New York;11572;East;FUR-CH-10002602;Furniture;Chairs;DMI Arturo Collection Mission-style Design Wood Chair;271,764;2;0,1;-27,1764;48,3136;-196,274
4561;CA-2015-118871;4/12/2015;9/12/2015;5;Second Class;HM-14860;Harry Marie;Corporate;United States;Los Angeles;California;90049;West;OFF-EN-10003296;Office Supplies;Envelopes;Tyvek Side-Opening Peel & Seel Expanding Envelopes;271,44;3;0;0;122,148;-149,292
6012;CA-2015-135580;30/12/2015;3/01/2016;4;Standard Class;CL-12565;Clay Ludtke;Consumer;United States;Los Angeles;California;90049;West;OFF-EN-10003296;Office Supplies;Envelopes;Tyvek Side-Opening Peel & Seel Expanding Envelopes;271,44;3;0;0;122,148;-149,292
4377;CA-2014-166954;25/04/2014;30/04/2014;5;Standard Class;BT-11305;Beth Thompson;Home Office;United States;San Gabriel;California;91776;West;OFF-AP-10001391;Office Supplies;Appliances;Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center;270,72;3;0;0;78,5088;-192,2112
6076;CA-2017-121398;25/12/2017;29/12/2017;4;Standard Class;FH-14365;Fred Hopkins;Corporate;United States;Los Angeles;California;90008;West;OFF-ST-10002756;Office Supplies;Storage;"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand";270,62;2;0;0;2,7062;-267,9138
3903;US-2015-119312;2/10/2015;7/10/2015;5;Second Class;CS-12400;Christopher Schild;Home Office;United States;Los Angeles;California;90045;West;OFF-ST-10000943;Office Supplies;Storage;Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black;270,34;14;0;0;75,6952;-194,6448
5436;CA-2015-160171;19/10/2015;24/10/2015;5;Standard Class;RM-19675;Robert Marley;Home Office;United States;Los Angeles;California;90008;West;TEC-AC-10000892;Technology;Accessories;NETGEAR N750 Dual Band Wi-Fi Gigabit Router;270;3;0;0;97,2;-172,8
3782;CA-2015-135314;9/07/2015;14/07/2015;5;Second Class;MC-17575;Matt Collins;Consumer;United States;Philadelphia;Pennsylvania;19120;East;TEC-PH-10003072;Technology;Phones;Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System;269,982;3;0,4;-107,9928;40,4973;-121,4919
4526;US-2017-105046;17/07/2017;23/07/2017;6;Standard Class;BE-11335;Bill Eplett;Home Office;United States;Rome;New York;13440;East;TEC-PH-10004536;Technology;Phones;Avaya 5420 Digital phone;269,98;2;0;0;67,495;-202,485
9737;US-2015-100069;29/06/2015;3/07/2015;4;Standard Class;NF-18475;Neil Französisch;Home Office;United States;Omaha;Nebraska;68104;Central;TEC-PH-10004667;Technology;Phones;Cisco 8x8 Inc. 6753i IP Business Phone System;269,98;2;0;0;72,8946;-197,0854
6801;CA-2016-109827;25/12/2016;1/01/2017;7;Standard Class;LW-16825;Laurel Workman;Corporate;United States;Phoenix;Arizona;85023;West;TEC-MA-10003356;Technology;Machines;Panasonic KX MC6040 Color Laser Multifunction Printer;269,97;2;0,7;-188,979;-386,957;-467,948
2036;CA-2017-162481;25/09/2017;29/09/2017;4;Standard Class;CT-11995;Carol Triggs;Consumer;United States;Rochester;Minnesota;55901;Central;FUR-CH-10003061;Furniture;Chairs;Global Leather Task Chair, Black;269,97;3;0;0;51,2943;-218,6757
9264;CA-2015-124499;9/10/2015;13/10/2015;4;Standard Class;FM-14380;Fred McMath;Consumer;United States;Detroit;Michigan;48227;Central;OFF-AP-10002191;Office Supplies;Appliances;Belkin 8 Outlet SurgeMaster II Gold Surge Protector;269,91;5;0,1;-26,991;53,982;-188,937
4907;US-2014-146353;14/10/2014;16/10/2014;2;Second Class;JE-15610;Jim Epp;Corporate;United States;Concord;New Hampshire;3301;East;OFF-ST-10001469;Office Supplies;Storage;Fellowes Bankers Box Recycled Super Stor/Drawer;269,9;5;0;0;16,194;-253,706
2449;CA-2015-128027;14/09/2015;17/09/2015;3;Second Class;CM-12385;Christopher Martinez;Consumer;United States;North Charleston;South Carolina;29406;South;OFF-ST-10001809;Office Supplies;Storage;Fellowes Officeware Wire Shelving;269,49;3;0;0;5,3898;-264,1002
5587;CA-2017-105333;30/11/2017;4/12/2017;4;Standard Class;VP-21730;Victor Preis;Home Office;United States;New York City;New York;10011;East;OFF-ST-10001809;Office Supplies;Storage;Fellowes Officeware Wire Shelving;269,49;3;0;0;5,3898;-264,1002
8091;CA-2014-101392;7/12/2014;13/12/2014;6;Standard Class;AS-10630;Ann Steele;Home Office;United States;Seattle;Washington;98103;West;OFF-ST-10000532;Office Supplies;Storage;Advantus Rolling Drawer Organizers;269,36;7;0;0;70,0336;-199,3264
4722;CA-2014-106229;7/06/2014;11/06/2014;4;Second Class;NR-18550;Nick Radford;Consumer;United States;Aurora;Illinois;60505;Central;FUR-TA-10002041;Furniture;Tables;Bevis Round Conference Table Top, X-Base;268,935;3;0,5;-134,4675;-209,7693;-344,2368
7909;CA-2016-149762;3/12/2016;7/12/2016;4;Standard Class;RD-19720;Roger Demir;Consumer;United States;Morgan Hill;California;95037;West;FUR-TA-10004147;Furniture;Tables;Hon 4060 Series Tables;268,704;3;0,2;-53,7408;6,7176;-208,2456
9745;CA-2017-141782;21/01/2017;25/01/2017;4;Standard Class;BE-11410;Bobby Elias;Consumer;United States;Aurora;Illinois;60505;Central;OFF-EN-10002230;Office Supplies;Envelopes;Airmail Envelopes;268,576;4;0,2;-53,7152;90,6444;-124,2164
7756;CA-2017-100902;17/11/2017;21/11/2017;4;Standard Class;CK-12595;Clytie Kelty;Consumer;United States;Charlotte;North Carolina;28205;South;OFF-PA-10002558;Office Supplies;Paper;Xerox 1938;268,24;7;0,2;-53,648;93,884;-120,708
5344;US-2014-168501;21/11/2014;27/11/2014;6;Standard Class;JK-15325;Jason Klamczynski;Corporate;United States;Dallas;Texas;75220;Central;TEC-PH-10004922;Technology;Phones;RCA Visys Integrated PBX 8-Line Router;267,96;5;0,2;-53,592;16,7475;-197,6205
8814;CA-2015-127754;26/07/2015;31/07/2015;5;Standard Class;CK-12760;Cyma Kinney;Corporate;United States;Glendale;Arizona;85301;West;FUR-CH-10003199;Furniture;Chairs;Office Star - Contemporary Task Swivel Chair;266,352;3;0,2;-53,2704;13,3176;-199,764
6713;CA-2017-107629;14/12/2017;14/12/2017;0;Same Day;DB-13060;Dave Brooks;Consumer;United States;Skokie;Illinois;60076;Central;FUR-FU-10002298;Furniture;Furnishings;"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle";266,352;6;0,6;-159,8112;-292,9872;-399,528
7532;CA-2016-107146;17/06/2016;19/06/2016;2;First Class;LC-16885;Lena Creighton;Consumer;United States;Longmont;Colorado;80501;West;FUR-FU-10002298;Furniture;Furnishings;"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle";266,352;3;0,2;-53,2704;-13,3176;-226,3992
2321;CA-2017-165491;20/03/2017;24/03/2017;4;Standard Class;HW-14935;Helen Wasserman;Corporate;United States;Seattle;Washington;98115;West;TEC-AC-10000358;Technology;Accessories;Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB;265,93;7;0;0;63,8232;-202,1068
6673;CA-2015-153794;11/09/2015;16/09/2015;5;Standard Class;SB-20290;Sean Braxton;Corporate;United States;San Diego;California;92024;West;OFF-AR-10000380;Office Supplies;Art;Hunt PowerHouse Electric Pencil Sharpener, Blue;265,86;7;0;0;79,758;-186,102
6994;CA-2015-109386;8/11/2015;13/11/2015;5;Second Class;RH-19600;Rob Haberlin;Consumer;United States;Hampton;Virginia;23666;South;OFF-AR-10000380;Office Supplies;Art;Hunt PowerHouse Electric Pencil Sharpener, Blue;265,86;7;0;0;79,758;-186,102
836;CA-2016-165316;23/07/2016;27/07/2016;4;Standard Class;JB-15400;Jennifer Braxton;Corporate;United States;Tampa;Florida;33614;South;TEC-MA-10004002;Technology;Machines;Zebra GX420t Direct Thermal/Thermal Transfer Printer;265,475;1;0,5;-132,7375;-111,4995;-244,237
3112;CA-2016-121671;17/07/2016;22/07/2016;5;Standard Class;AA-10480;Andrew Allen;Consumer;United States;Springfield;Missouri;65807;Central;OFF-ST-10000078;Office Supplies;Storage;Tennsco 6- and 18-Compartment Lockers;265,17;1;0;0;47,7306;-217,4394
2516;CA-2014-106572;5/09/2014;10/09/2014;5;Standard Class;NP-18700;Nora Preis;Consumer;United States;Bowling Green;Ohio;43402;East;OFF-ST-10000585;Office Supplies;Storage;Economy Rollaway Files;264,32;2;0,2;-52,864;19,824;-191,632
7608;CA-2017-121195;24/12/2017;27/12/2017;3;First Class;NS-18505;Neola Schneider;Consumer;United States;Dallas;Texas;75220;Central;OFF-ST-10000585;Office Supplies;Storage;Economy Rollaway Files;264,32;2;0,2;-52,864;19,824;-191,632
8172;CA-2016-146150;14/02/2016;19/02/2016;5;Standard Class;FM-14380;Fred McMath;Consumer;United States;Jackson;Mississippi;39212;South;OFF-AR-10002240;Office Supplies;Art;Panasonic KP-150 Electric Pencil Sharpener;264,18;7;0;0;68,6868;-195,4932
1425;CA-2015-124800;26/09/2015;30/09/2015;4;Standard Class;RW-19540;Rick Wilson;Corporate;United States;Mesa;Arizona;85204;West;TEC-PH-10001750;Technology;Phones;Samsung Rugby III;263,96;5;0,2;-52,792;23,0965;-188,0715
